"","gender","condtn","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","diff.att","diff.amb","diff.sinc","diff.intel","diff.fun"
"3650","1","2",3,"0",-0.1,"1",27,"2",30,15,15,30,0,10,"0",5,5,5,7,5,9,7,1,1,25,"PoliSci","2",3,7,"MeetNewPpl","SVRL/Year","2/Week","IntlAffairs",7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,1,1,1,1,0
"3651","1","2",13,"1",0.14,"1",28,"2",15,20,35,15,5,10,"1",8,10,8,9,8,8,8,7,2,30,"Business","2",1,1,"FunNightOut","2/Month","SVRL/Week","Banking/Consulting",8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,7,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5,0,0,0,0,0
"3652","1","1",10,"1",0.08,"0",21,"2",15,15,25,25,20,0,"1",10,10,10,10,10,10,10,10,1,22,"Law","6",1,1,"FunNightOut","1/Week","SVRL/Week","Lawyer",7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,0,0,0,0
"3653","0","2",8,"0",-0.22,"0",32,"6",20,20,20,15,15,10,"0",7,7,7,6,6,4,6,5,2,30,"MedSci","4",8,8,"MeetNewPpl","1/Month","1/Week","DocMed",3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,0,1,1,1,1
"3654","1","2",14,"0",-0.05,"0",24,"2",16,16,20,16,18,14,"0",7,10,10,6,10,5,6,4,2,24,"Bio","4",1,4,"GetADate","AlmostNever","1/Week","Academic/Research",3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,13.51,18.92,21.62,13.51,13.51,18.92,15.38,10.26,20.51,20.51,15.38,17.95,5,8,4,7,8,0,0,0,0,0
"3655","1","2",6,"1",0.65,"1",34,"2",20,20,20,20,10,10,"1",6,7,10,5,10,6,6,5,2,32,"Education","2",5,9,"GetADate","1/Week","2/Week","Academic/Research",6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7,20,20,20,20,10,10,30,10,15,25,10,10,7,8,9,9,7,1,0,1,0,1
"3656","1","2",10,"1",-0.32,"0",24,"4",15,25,20,20,10,10,"1",6,8,6,7,6,5,7,7,2,23,"Engineering","1",1,1,"FunNightOut","2/Month","1/Week","Banking/Consulting",10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,5,25,15,20,20,10,10,25,15,20,10,20,10,7,9,9,7,10,1,1,1,1,1
"3657","0","2",12,"0",-0.24,"0",27,"4",15.22,15.22,19.57,17.39,13.04,19.57,"0",6,7,7,6,6,5,5,5,1,24,"PoliSci","2",1,4,"FunNightOut","1/Month","2/Week","Academic/Research",5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,1,1,1,1,1
"3658","0","2",15,"0",0.5,"0",23,"1",20,25,25,10,10,10,"1",8,9,10,9,10,9,10,10,2,21,"Business","4",2,2,"FunNightOut","SVRL/Year","2/Week","Banking/Consulting",7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,30,5,30,15,15,5,20,20,25,20,5,10,7,7,7,7,8,0,0,0,0,0
"3659","0","2",11,"0",0.49,"0",27,"1",40,20,20,20,0,0,"0",5,6,7,7,6,5,8,3,2,28,"SocialWork","6",2,1,"FunNightOut","AlmostNever","SVRL/Week","IntlAffairs",4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,1,0,1,1,0
"3660","1","1",5,"0",0.14,"1",22,"2",15.09,16.98,16.98,16.98,18.87,15.09,"1",7,7,7,6,8,7,7,6,2,28,"Business","2",6,1,"ToSayIDidIt","2/Month","2/Week","Banking/Consulting",8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,20.45,20.45,20.45,18.18,18.18,2.27,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,8,0,0,0,0,0
"3661","0","2",2,"0",0.46,"0",27,"4",20,20,20,20,10,10,"0",4,4,7,6,8,3,4,2,2,28,"English","2",6,9,"ToSayIDidIt","1/Month","2/Week","Entertainment",6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,5,10,10,20,20,20,20,40,5,15,20,10,10,8,7,8,7,7,1,0,1,0,1
"3662","0","2",1,"0",0.26,"0",22,"2",10,15,25,15,15,20,"1",8,7,8,7,5,8,5,5,2,26,"SocScie/Psych","1",9,10,"FunNightOut","SVRL/Year","2/Week","Undecided",1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,20,20,20,10,20,10,50,30,5,5,5,5,8,8,8,8,5,0,0,1,0,1
"3663","1","1",5,"1",-0.09,"0",22,"2",10,10,40,10,15,15,"1",8,9,9,8,9,7,8,7,2,24,"Engineering","4",4,4,"MeetNewPpl","SVRL/Year","1/Week","Academic/Research",7,7,7,7,5,5,6,7,5,5,7,5,8,5,7,8,5,6,17,16,17,17,17,16,25,15,15,15,15,15,7,7,7,7,7,0,0,0,0,0
"3664","0","2",1,"0",0.01,"1",42,"2",23.81,23.81,23.81,23.81,2.38,2.38,"0",5,8,8,7,7,3,3,3,2,26,"Business","2",8,6,"GetADate","1/Month","SVRL/Week","Banking/Consulting",10,5,9,9,10,10,3,1,9,8,4,5,5,3,8,10,7,4,19.61,15.69,17.65,15.69,17.65,13.73,31.25,9.38,9.38,31.25,3.13,15.63,9,5,9,10,10,1,1,0,1,1
"3665","0","2",5,"0",0.1,"0",21,"2",35,5,30,20,5,5,"0",10,8,3,10,10,5,8,10,2,22,"Law","1",1,1,"FunNightOut","AlmostNever","2/Week","Lawyer",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,50,1,4,25,10,10,7,9,9,9,9,0,0,1,1,0
"3666","0","2",7,"0",-0.16,"0",30,"6",30,0,30,30,10,0,"0",8,10,10,2,8,10,8,1,2,34,"Bio","4",1,1,"MeetNewPpl","SVRL/Year","2/Month","Academic/Research",7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,20,20,15,15,15,15,7,9,8,10,7,0,0,0,0,1
"3667","0","2",7,"1",0.5,"0",32,"3",20,20,20,15,10,15,"1",9,7,6,9,9,6,7,6,2,30,"Bio","1",1,1,"FunNightOut","SVRL/Year","1/Month","Academic/Research",10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,0,0,1,1,1
"3668","0","2",13,"0",0.5,"1",23,"2",17.02,21.28,17.02,21.28,14.89,8.51,"1",9,7,8,8,6,6,8,6,2,26,"Business","2",8,6,"GetADate","1/Month","SVRL/Week","Banking/Consulting",10,5,9,9,10,10,3,1,9,8,4,5,5,3,8,10,7,4,19.61,15.69,17.65,15.69,17.65,13.73,31.25,9.38,9.38,31.25,3.13,15.63,9,5,9,10,10,0,1,0,1,1
"3669","0","1",7,"0",0.11,"0",32,"2",18,10,30,10,10,22,"1",9,8,7,7,6,4,8,4,2,29,"Business","4",1,1,"MeetNewPpl","2/Month","2/Week","Banking/Consulting",8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,2,90,2,2,2,2,2,90,5,2,3,0,5,8,10,8,8,8,0,1,1,1,1
"3670","1","2",13,"0",0.08,"0",31,"2",12,25,25,8,15,15,"0",5,8,6,6,5,7,6,6,2,27,"Business","3",6,2,"GetADate","2/Month","2/Week","Banking/Consulting",9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1,6,25,25,25,15,10,0,25,10,25,20,15,5,8,8,8,9,9,1,1,0,1,1
"3671","1","2",16,"0",-0.29,"0",26,"4",20,30,10,15,10,15,"0",6,5,5,5,5,5,5,6,2,25,"Bio","2",7,1,"GetADate","2/Month","2/Week","Academic/Research",7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,27,15,28,10,10,10,40,3,25,8,13,11,8,9,6,10,7,1,1,1,1,1
"3672","0","2",16,"0",0.43,"1",30,"6",20,25,25,15,5,10,"0",6,9,9,8,8,7,7,5,2,25,"Education","6",2,7,"FunNightOut","1/Week","2/Week","Academic/Research",5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7,20,20,20,20,10,10,30,15,20,20,5,10,8,9,8,8,7,1,0,0,0,0
"3673","0","2",13,"1",0.24,"1",30,"2",25,20,20,20,0,15,"1",6,7,7,10,6,6,8,6,2,23,"FineArts","2",2,1,"ToSayIDidIt","AlmostNever","2/Week","Entertainment",4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,35,10,10,30,5,10,6,9,8,8,7,0,1,1,1,0
"3674","1","1",10,"0",0.29,"1",24,"2",45,5,25,20,0,5,"0",5,7,8,4,6,3,6,4,2,27,"Business","2",7,3,"FunNightOut","1/Month","2/Month","Academic/Research",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,1,0,1,0,1
"3675","0","2",8,"0",0.26,"0",27,"2",14,18,17,16,15,20,"0",6,7,8,6,9,6,6,5,2,24,"SocScie/Psych","6",8,4,"MeetNewPpl","SVRL/Year","2/Week","Psychologist",9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,0,1,0,1
"3676","1","2",16,"0",-0.02,"0",27,"4",15,20,20,20,20,5,"0",6,8,6,7,6,6,6,4,2,27,"Business","3",6,2,"GetADate","2/Month","2/Week","Banking/Consulting",9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1,6,25,25,25,15,10,0,25,10,25,20,15,5,8,8,8,9,9,1,1,0,1,1
"3677","1","2",10,"0",0.22,"0",26,"1",20,20,20,10,20,10,"0",9,9,9,4,10,3,7,4,2,28,"Business","3",3,7,"MeetNewPpl","1/Month","2/Week","Banking/Consulting",6,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4,6,23,18,21,18,10,10,15,25,20,15,15,10,7,10,9,9,9,0,0,1,0,1
"3678","0","2",14,"0",-0.07,"0",23,"2",25.64,17.95,15.38,20.51,10.26,10.26,"0",3,7,6,3,6,3,4,2,2,23,"PoliSci","4",8,5,"MeetNewPpl","2/Week","1/Week","Banking/Consulting",6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,15.38,19.23,17.31,19.23,9.62,19.23,25.64,17.95,12.82,15.38,15.38,12.82,7,9,7,9,7,1,1,1,1,1
"3679","0","2",10,"1",-0.21,"1",22,"2",18.37,18.37,20.41,20.41,16.33,6.12,"1",8,7,7,7,5,5,7,5,2,24,"PoliSci","2",1,4,"FunNightOut","1/Month","2/Week","Academic/Research",5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,1,1,1,1,1
"3680","0","2",12,"0",0.29,"1",24,"2",20,21,21,22,6,10,"1",7,8,8,8,7,7,7,6,2,26,"English","2",6,1,"ToSayIDidIt","2/Month","1/Week","Entertainment",4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,15,20,15,30,10,10,25,10,10,25,15,15,4,7,7,8,7,0,0,0,0,0
"3681","0","1",2,"0",-0.28,"1",22,"2",25,25,25,15,5,5,"0",5,5,5,5,5,5,5,8,2,21,"Business","2",3,8,"FunNightOut","2/Month","SVRL/Week","Undecided",5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,1,1,1,1
"3682","1","1",1,"0",-0.05,"0",30,"3",10,20,20,10,10,30,"1",7,7,7,7,5,5,7,5,2,23,"Business","2",5,3,"FunNightOut","1/Week","SVRL/Week","Banking/Consulting",10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,7,50,5,15,20,10,0,20,15,10,20,20,15,7,4,7,9,9,0,1,0,1,0
"3683","1","2",8,"1",0.36,"1",24,"2",20,10,20,35,5,10,"1",8,8,8,8,8,9,8,8,2,23,"Engineering","2",5,5,"MeetNewPpl","SVRL/Year","1/Week","Academic/Research",10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,15,15,20,20,15,15,7,9,8,9,8,0,0,1,1,0
"3684","1","2",1,"1",0.3,"0",26,"3",15,15,15,20,20,15,"1",6,7,7,7,6,8,7,7,2,26,"Business","4",3,2,"FunNightOut","1/Month","SVRL/Week","Banking/Consulting",7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,1,1,1,0,1
"3685","1","2",10,"0",0.53,"0",27,"3",10,15,30,10,15,20,"0",3,3,4,3,3,3,3,4,2,29,"Film","2",6,1,"MeetNewPpl","SVRL/Year","1/Week","Entertainment",3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,3,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,0,1,1,1,1
"3686","0","2",14,"0",0.31,"0",30,"6",20,25,25,15,5,10,"0",8,7,7,2,4,2,4,1,2,23,"Bio","4",4,1,"MeetNewPpl","AlmostNever","AlmostNever","Undecided",8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,15,21,18,18,10,18,10,25,15,15,10,25,5,8,5,7,5,0,1,1,0,1
"3687","1","2",7,"0",0.26,"0",24,"2",22,14,30,10,14,10,"0",3,5,5,5,5,6,5,3,2,28,"Business","3",3,7,"MeetNewPpl","1/Month","2/Week","Banking/Consulting",6,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4,6,23,18,21,18,10,10,15,25,20,15,15,10,7,10,9,9,9,1,1,1,1,1
"3688","1","2",7,"0",0.52,"1",25,"2",15,18,19,19,17,12,"0",5,7,8,5,5,2,5,3,1,25,"Bio","2",2,1,"GetADate","SVRL/Year","2/Week","Academic/Research",8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,25,20,30,15,5,5,20,10,30,15,15,10,5,9,5,8,6,0,1,1,0,0
"3689","0","2",22,"0",0.37,"0",25,"2",70,0,15,15,0,0,"0",2,7,6,6,6,7,5,5,2,28,"SocialWork","6",2,1,"FunNightOut","AlmostNever","SVRL/Week","IntlAffairs",4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,1,0,1,1,1
"3690","0","2",15,"1",0.14,"1",27,"2",75,5,5,5,5,5,"1",8,8,8,7,8,8,8,8,2,23,"Education","2",9,6,"MeetNewPpl","1/Month","1/Week","Undecided",8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,20,20,20,20,20,0,20,20,10,20,20,10,8,8,9,8,9,0,1,0,0,1
"3691","1","1",3,"0",-0.1,"0",23,"2",6.67,20,20,17.78,20,15.56,"0",6,5,6,5,6,4,5,2,2,28,"Business","3",4,4,"FunNightOut","SVRL/Year","2/Week","Banking/Consulting",10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,4,20.83,20.83,16.67,16.67,6.25,18.75,19.05,7.14,19.05,23.81,21.43,9.52,7,9,8,8,6,1,0,1,1,1
"3692","0","2",2,"0",0.27,"1",23,"2",17.02,21.28,17.02,21.28,14.89,8.51,"0",9,8,7,7,7,5,7,0,1,27,"Bio","2",3,9,"FunNightOut","2/Week","SVRL/Week","Academic/Research",7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,8,15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,9,8,10,10,8,0,1,0,1,1
"3693","1","2",3,"0",0.14,"0",24,"2",22,17,15,15,15,16,"0",6,6,6,6,7,5,3,2,2,24,"PoliSci","3",1,1,"MeetNewPpl","AlmostNever","SVRL/Week","IntlAffairs",7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,20,10,20,20,10,20,30,15,15,20,10,15,8,7,10,8,9,1,1,1,1,1
"3694","1","2",4,"1",0.2,"0",25,"4",17.65,17.65,17.65,15.69,15.69,15.69,"1",6,7,7,7,7,8,7,8,1,26,"Business","2",1,1,"FunNightOut","1/Week","2/Week","Banking/Consulting",8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,16.28,16.28,18.6,16.28,16.28,16.28,20,12.5,15,17.5,17.5,17.5,7,7,6,9,6,1,0,0,1,0
"3695","0","2",1,"0",0.05,"0",27,"4",15.56,17.78,17.78,17.78,17.78,13.33,"1",6,5,6,6,7,3,6,3,2,28,"PoliSci","2",9,1,"MeetNewPpl","2/Month","SVRL/Week","IntlAffairs",9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,16.36,16.36,18.18,18.18,16.36,14.55,16,16,18,20,14,16,7,9,9,9,9,1,1,1,1,1
"3696","0","2",5,"1",0.31,"1",24,"2",25,15,25,25,15,15,"1",5,5,6,5,7,5,6,5,2,27,"SocScie/Psych","2",5,8,"MeetNewPpl","SVRL/Year","2/Week","Banking/Consulting",6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,10,10,30,25,10,15,30,10,15,20,10,15,7,8,7,9,5,1,0,1,1,1
"3697","0","2",5,"0",-0.34,"0",27,"2",40,0,10,50,0,0,"0",6,7,8,4,7,1,4,5,2,27,"Education","4",10,10,"FunNightOut","2/Month","2/Week","Academic/Research",2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,0,1,0,1
"3698","0","2",9,"0",0.51,"0",24,"2",10,20,35,20,0,15,"0",7,7,5,5,4,3,5,3,2,23,"SocialWork","3",1,4,"MeetNewPpl","AlmostNever","1/Week","SocialWork",5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,10,25,20,10,20,15,40,5,10,20,10,15,3,10,3,8,8,0,1,1,1,0
"3699","1","2",14,"0",0.62,"0",35,"3",10,32,20,12,11,15,"0",4,7,8,4,8,6,4,2,2,28,"Film","2",4,6,"MeetNewPpl","SVRL/Year","SVRL/Week","Entertainment",4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,1,0,1,0,1
"3700","1","2",14,"0",0.04,"0",22,"2",20,10,20,20,20,10,"1",7,7,10,10,9,9,8,8,2,29,"Business","3",3,1,"MeetNewPpl","1/Month","2/Week","Banking/Consulting",7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,75,5,5,10,0,5,80,5,5,5,5,0,9,8,9,9,9,1,0,1,0,0
"3701","0","2",17,"0",-0.31,"0",30,"3",18.6,20.93,23.26,23.26,2.33,11.63,"0",7,4,5,7,8,4,5,5,2,23,"Bio","2",9,5,"FunNightOut","1/Week","SVRL/Week","Lawyer",10,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6,6,17.31,13.46,17.31,19.23,19.23,13.46,18.37,16.33,16.33,18.37,16.33,14.29,8,8,10,8,9,1,1,1,1,1
"3702","1","2",11,"0",0.08,"0",31,"1",14.58,16.67,20.83,18.75,16.67,12.5,"1",8,8,8,8,8,8,8,8,2,28,"Bio","2",7,1,"FunNightOut","SVRL/Year","1/Week","Banking/Consulting",8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,3,21.43,16.67,21.43,16.67,11.9,11.9,15.22,19.57,15.22,17.39,21.74,10.87,8,7,5,10,10,0,1,0,1,0
"3703","0","2",6,"0",-0.2,"0",25,"1",30,15,20,20,0,5,"0",5,8,8,6,4,6,5,2,2,23,"SocialWork","3",1,4,"MeetNewPpl","AlmostNever","1/Week","SocialWork",5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,10,25,20,10,20,15,40,5,10,20,10,15,3,10,3,8,8,0,1,1,0,0
"3704","1","2",3,"1",0.13,"0",26,"4",15,20,20,20,15,10,"1",8,8,8,8,7,6,8,7,2,25,"Bio","2",1,1,"FunNightOut","AlmostNever","1/Month","Academic/Research",10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,60,20,0,20,0,0,50,0,0,0,50,0,4,8,8,8,5,0,0,0,0,0
"3705","1","2",2,"0",-0.25,"1",24,"2",11.36,18.18,22.73,18.18,11.36,18.18,"1",9,9,9,7,8,7,9,5,2,27,"Business","2",5,7,"FunNightOut","1/Week","SVRL/Week","Banking/Consulting",7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,5,17.78,17.78,22.22,20,15.56,6.67,17.39,17.39,19.57,17.39,17.39,10.87,5,6,9,8,9,0,1,0,0,1
"3706","1","2",15,"0",-0.01,"0",30,"3",15,20,20,20,5,10,"1",7,4,6,5,6,3,4,5,2,30,"Business","2",8,8,"FunNightOut","SVRL/Year","SVRL/Week","Banking/Consulting",10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,40,10,20,10,0,20,30,20,20,0,10,20,10,10,10,10,10,1,1,1,1,1
"3707","1","2",12,"0",0,"0",31,"1",14.58,16.67,20.83,18.75,16.67,12.5,"0",5,7,7,6,9,1,4,4,2,23,"Bio","2",6,8,"FunNightOut","SVRL/Year","2/Week","Academic/Research",9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,6,17.02,21.28,17.02,21.28,14.89,8.51,14.58,20.83,16.67,18.75,16.67,12.5,8,10,10,9,8,1,0,1,1,1
"3708","0","2",4,"0",0.27,"0",25,"4",30,10,15,20,15,10,"0",5,9,7,5,5,5,5,6,2,24,"SocScie/Psych","6",8,4,"MeetNewPpl","SVRL/Year","2/Week","Psychologist",9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,1,1,1,1
"3709","0","2",16,"0",0.31,"1",23,"2",19.05,19.05,19.05,19.05,9.52,14.29,"1",10,8,9,7,7,7,9,5,2,31,"History","2",3,3,"SRSRelationship","1/Month","2/Week","Academic/Research",5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,5,12,20,20,20,14,14,25,15,15,15,15,15,7,9,8,9,8,0,1,1,0,1
"3710","1","2",3,"0",0.53,"0",27,"4",15,20,20,20,20,5,"0",2,6,6,0,3,0,0,0,2,34,"Law","2",5,5,"MeetNewPpl","SVRL/Year","SVRL/Year","Lawyer",3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,1,1,1,1,1
"3711","0","2",5,"0",0.41,"1",25,"2",25,20,15,25,10,5,"1",8,8,8,9,6,6,8,5,2,28,"SocScie/Psych","2",1,10,"FunNightOut","AlmostNever","2/Week","SpeechPath",10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,1,1,0,1
"3712","1","2",19,"0",0.01,"1",22,"4",20,20,10,15,5,30,"1",6,7,7,8,8,7,7,5,2,23,"Engineering","4",7,1,"MeetNewPpl","1/Month","1/Week","Banking/Consulting",4,7,6,10,9,8,1,8,8,9,8,8,9,9,8,9,6,8,25,15,20,20,10,10,30,20,10,20,5,15,8,9,8,8,9,1,1,1,1,0
"3713","1","2",3,"0",0.43,"0",24,"2",10,20,20,15,20,15,"0",2,3,7,0,8,0,2,2,2,31,"Other","4",1,1,"FunNightOut","SVRL/Year","2/Month","Other",7,3,5,9,9,9,9,3,7,9,1,9,9,9,9,2,7,6,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,1,1,1,1
"3714","1","2",17,"0",0.18,"0",26,"4",16.67,16.67,16.67,16.67,16.67,16.67,"0",6,6,7,6,7,6,6,6,2,27,"SocScie/Psych","2",2,5,"Other","1/Month","1/Month","Academic/Research",4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,20,20,20,15,5,20,25,10,10,25,20,10,7,8,6,8,5,1,0,1,1,0
"3715","0","2",10,"0",0.15,"0",25,"4",30,10,15,20,15,10,"0",10,9,8,7,7,6,8,6,2,33,"SocScie/Psych","2",1,7,"FunNightOut","2/Month","2/Week","Banking/Consulting",2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,25,20,10,20,20,5,50,5,20,30,5,0,7,8,8,9,7,0,0,0,1,1
"3716","1","2",3,"1",-0.36,"0",25,"4",15,20,25,20,10,10,"1",8,6,7,7,7,4,6,4,2,30,"Business","2",8,8,"FunNightOut","SVRL/Year","SVRL/Week","Banking/Consulting",10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,40,10,20,10,0,20,30,20,20,0,10,20,10,10,10,10,10,1,1,1,1,1
"3717","0","1",3,"0",0.23,"1",27,"6",25,15,20,20,15,5,"0",5,7,8,6,7,3,7,4,2,22,"SocScie/Psych","6",1,5,"GetADate","AlmostNever","1/Week","Academic/Research",5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,20,20,20,10,10,20,75,1,1,3,10,10,7,7,8,8,10,1,1,0,0,1
"3718","1","2",6,"0",0.65,"0",33,"2",20,20,20,10,10,20,"0",6,7,8,8,9,8,7,7,2,30,"PoliSci","1",1,1,"SRSRelationship","1/Month","1/Month","IntlAffairs",6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,30,25,20,15,5,5,25,10,25,15,20,5,8,8,10,9,10,1,1,1,1,1
"3719","0","2",15,"0",-0.27,"0",29,"2",50,7,20,23,0,0,"0",5,7,8,6,7,7,6,6,2,26,"Engineering","4",8,8,"MeetNewPpl","AlmostNever","SVRL/Week","Engineer",2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,10,20,15,20,20,15,15,15,15,20,15,20,7,9,8,7,7,1,0,1,0,1
"3720","0","1",7,"0",0.6,"0",25,"3",20,15,30,10,15,10,"0",4,8,7,8,7,6,2,4,2,36,"Education","1",5,5,"MeetNewPpl","SVRL/Year","2/Month","Academic/Research",2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,15,15,15,20,20,15,25,15,10,25,10,15,8,9,6,9,8,1,1,1,1,0
"3721","0","2",11,"0",-0.4,"1",27,"2",75,5,5,5,5,5,"0",7,8,8,7,7,6,6,6,2,25,"Education","2",5,8,"MeetNewPpl","1/Month","1/Week","Academic/Research",7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8,7,25,20,20,20,10,5,50,5,10,20,5,10,8,8,6,8,6,1,0,0,0,0
